id anexLCA anhrLCA ancpLCA antdLCA andeLCA anpfCA anrcLCA anofLCA antgLCA anasLCA
625 2 1 1 1 1 1 1 2 2 2
626 2 2 1 1 1 1 2 1 1 2
627 1 1 1 1 1 1 1 2 2 2
628 2 1 1 1 2 2 2 2 2 2
629 1 1 1 1 1 1 1 1 1 2
630 1 1 1 1 1 1 1 2 2 2
631 1 2 1 1 2 1 1 2 2 2
632 2 1 2 1 1 1 1 2 1 2
633 1 1 1 1 1 1 2 2 2 2
634 2 2 1 1 1 1 1 2 1 2
635 1 1 2 1 1 1 1 2 1 2
636 2 1 1 1 1 1 1 2 2 2
637 1 2 1 1 2 1 1 2 2 2
638 1 1 1 1 1 1 1 1 1 2
639 2 1 1 1 1 1 1 2 2 2
640 1 2 1 2 1 2 1 2 2 2
641 2 1 1 1 1 1 1 1 1 2
642 1 1 1 1 1 1 1 2 2 2
643 2 1 1 1 1 1 1 2 2 2
644 1 2 2 1 2 2 1 1 2 2
645 1 1 1 1 1 1 1 1 2 2
646 2 1 1 1 1 1 1 2 1 2
647 1 2 1 1 1 1 1 1 2 2
648 1 1 1 1 1 1 1 2 2 2
649 2 2 1 1 1 1 1 2 1 2
650 2 1 1 1 1 2 1 2 1 2
651 2 1 1 1 1 2 1 2 1 2
652 1 1 1 1 1 1 1 2 1 2
653 2 1 1 2 1 2 1 2 2 2
654 1 2 1 1 1 2 1 2 2 2
655 1 1 1 2 1 1 1 2 1 2
656 1 1 1 1 2 1 1 2 2 2
657 1 1 1 1 1 1 1 2 2 2
658 1 1 1 2 1 1 2 1 2 2
659 2 1 1 1 1 1 1 2 2 2
660 2 1 1 1 1 1 1 1 2 2
661 2 1 1 1 1 2 2 2 2 2
662 2 1 1 1 1 1 1 1 2 2
663 1 1 1 1 1 1 1 1 1 2
664 2 1 1 1 1 1 1 1 2 2
665 2 1 1 2 1 1 1 2 1 2
666 1 1 1 1 2 1 2 2 2 2
667 1 2 1 1 1 1 2 2 2 2
668 1 1 1 1 1 1 1 1 1 2
669 2 2 1 1 2 1 2 2 2 2
670 1 1 1 1 2 2 2 1 2 2
671 1 1 2 1 1 1 1 1 1 2
672 2 1 1 1 1 1 1 1 2 2
673 2 1 1 1 1 1 1 2 1 2
674 1 1 1 1 1 1 1 1 2 2
675 2 1 1 1 1 1 1 2 1 2
676 1 1 1 1 1 1 1 2 1 2
677 2 2 1 1 2 2 1 1 2 2
678 2 2 2 1 1 2 1 2 1 2
679 1 1 1 1 2 2 1 2 2 2
680 2 1 1 1 1 1 1 2 1 2
681 1 1 1 1 1 1 2 1 2 2
682 1 1 1 1 1 1 1 2 1 2
683 2 1 1 1 1 1 1 2 1 1
684 1 1 1 1 1 1 1 2 1 2
685 2 2 1 1 2 1 2 2 2 2
686 1 1 1 1 1 1 1 2 2 2
687 1 1 1 1 1 1 1 1 2 2
688 1 1 1 1 1 1 2 2 1 2
689 1 1 1 1 1 1 2 2 1 2
690 1 1 1 1 1 2 1 2 2 2
691 1 1 1 1 1 1 1 2 2 2
692 2 1 1 1 1 2 2 2 1 1
693 2 2 2 1 2 2 2 2 2 2
694 2 1 1 1 1 1 1 1 1 2
695 1 1 1 1 1 1 2 2 1 2
696 1 1 1 1 1 1 1 1 1 1
697 2 2 1 2 1 2 1 2 1 2
698 1 1 1 1 1 1 1 2 2 2
699 2 2 1 1 1 1 1 2 1 2
700 2 1 1 1 1 2 1 2 1 2
701 2 1 2 1 1 1 1 2 2 2
702 2 1 1 1 1 1 1 1 2 1
703 2 1 1 1 1 1 1 2 1 2
704 2 1 1 2 1 1 1 2 1 2
705 2 1 1 1 1 1 1 2 1 2
706 1 2 1 1 2 2 1 2 2 2
707 2 2 1 1 2 2 2 2 2 2
708 2 2 1 2 1 1 1 2 2 2
709 2 1 1 1 1 2 2 2 2 2
710 2 2 1 1 1 1 1 2 1 2
711 2 1 1 1 1 1 1 2 1 2
712 2 1 1 1 1 2 1 2 1 1
713 2 1 1 1 1 1 1 2 2 2
714 2 2 1 1 1 1 1 2 1 2
715 2 2 1 2 1 1 2 2 1 2
716 1 2 1 1 1 2 2 2 1 2
717 1 1 1 1 1 1 1 1 1 2
718 2 1 1 1 1 1 2 2 2 2
719 2 1 1 1 1 1 2 2 1 2
720 2 1 1 1 1 1 1 2 2 2
721 2 1 2 1 1 1 1 2 2 1
722 1 1 1 1 1 1 1 2 2 1
723 2 1 1 2 1 2 1 2 1 2
724 2 1 1 1 1 1 1 2 1 2
725 2 2 1 2 1 1 1 2 2 1
726 2 1 1 1 1 1 1 2 2 2
727 2 1 1 1 1 2 1 2 2 2
728 2 1 1 1 1 1 1 2 1 2
729 2 1 2 1 1 1 2 2 1 2
730 1 2 1 1 1 1 2 1 2 1
731 1 1 1 1 1 1 1 2 1 2
732 1 1 1 1 1 1 1 2 2 2
733 1 2 1 1 1 1 2 2 1 2
734 1 2 1 1 1 2 1 2 1 2
735 2 1 1 1 1 1 1 1 1 1
736 2 2 2 2 1 2 2 1 2 2
737 1 1 1 1 1 1 1 1 1 1
738 2 1 1 1 1 1 1 2 2 2
739 1 2 1 1 1 1 1 2 1 2
740 2 2 1 1 1 2 1 2 2 2
741 1 1 1 1 1 2 1 2 2 2
742 2 1 1 1 1 1 2 2 2 2
743 2 1 1 1 1 1 1 2 2 2
744 2 1 1 1 1 1 1 1 1 2
745 1 1 1 2 1 1 1 2 2 2
746 1 1 1 1 1 1 1 1 2 2
747 2 2 1 1 2 1 2 2 1 2
748 2 2 1 1 1 2 1 2 2 2
749 2 1 1 1 1 1 1 2 1 2
750 2 1 1 1 1 1 1 2 1 2
751 2 1 1 1 1 1 1 2 2 2
752 2 1 1 1 2 1 1 2 2 2
753 2 2 1 2 2 2 1 2 2 2
754 2 2 1 1 1 1 2 2 1 2
755 2 1 1 1 1 1 2 2 2 2
756 1 2 1 1 1 1 1 2 2 1
757 1 1 1 1 1 2 1 2 2 2
758 2 2 1 1 1 1 2 2 1 2
759 2 1 1 1 2 1 1 2 2 2
760 2 1 1 1 1 1 1 1 2 2
761 2 2 1 1 1 1 1 2 1 2
762 1 1 1 1 1 2 2 2 1 2
763 2 1 1 1 1 1 1 2 1 2
764 1 1 2 1 2 1 1 1 1 2
765 2 1 1 1 1 1 1 2 1 2
766 2 2 1 1 1 2 2 2 2 2
767 1 1 1 1 1 1 1 2 1 2
768 2 1 1 1 2 2 2 2 2 2
769 1 2 1 1 1 1 1 1 2 2
770 2 2 1 1 1 2 2 2 2 2
771 2 1 1 1 1 1 1 2 2 2
772 1 2 1 1 1 2 2 2 2 2
773 1 1 1 1 1 1 1 1 1 1
774 2 1 1 1 1 1 2 2 2 2
775 2 1 1 1 1 1 2 2 1 2
776 1 2 1 1 1 1 2 2 2 2
777 2 2 1 1 1 2 1 2 2 2
778 1 1 2 1 1 1 1 2 2 2
779 1 1 1 1 1 1 1 2 2 2
780 1 1 1 1 1 1 1 2 2 2
781 2 2 1 1 1 1 1 2 1 2
782 2 2 1 1 1 2 2 2 2 2
783 2 2 1 1 1 1 1 2 1 2
784 1 2 1 1 2 1 1 2 2 2
785 1 2 1 2 1 1 1 2 2 2
786 1 1 1 1 1 1 1 1 2 2
787 2 2 1 1 1 1 1 2 2 2
788 2 1 1 1 1 2 1 2 2 2
789 1 2 1 1 2 1 2 2 1 2
790 2 1 1 1 1 1 1 2 2 2
791 1 1 1 1 1 1 2 2 2 2
792 2 1 1 1 1 1 1 1 1 2
793 1 1 1 1 1 1 1 1 1 2
794 1 1 1 2 2 1 1 1 2 2
795 2 1 1 1 1 1 1 2 1 2
796 2 1 1 1 1 1 1 1 2 2
797 1 1 1 1 1 1 1 2 1 2
798 2 1 1 2 1 1 1 2 1 2
799 2 1 1 1 2 2 2 2 2 2
800 1 1 1 1 1 1 1 2 2 2
801 1 1 1 1 1 1 1 2 1 2
802 2 1 1 1 1 1 2 2 2 2
803 2 2 1 2 2 2 2 2 2 2
804 1 1 1 1 1 1 2 2 1 2
805 2 2 1 1 2 1 1 2 2 2
806 1 1 1 1 1 1 1 1 1 1
807 2 2 1 1 2 2 1 2 2 2
808 1 2 1 1 1 1 1 2 2 2
809 1 1 1 1 1 1 1 2 1 2
810 2 1 1 1 1 2 1 2 2 2
811 1 1 1 1 2 1 2 2 2 2
812 2 1 1 1 1 1 1 2 2 2
813 2 2 1 1 1 1 2 2 2 2
814 2 2 1 1 1 2 1 2 1 2
815 2 1 1 2 1 1 1 2 2 2
816 1 2 1 1 1 2 1 2 2 2
817 1 1 1 1 1 1 1 1 1 2
818 2 2 1 1 1 2 1 2 2 2
819 1 2 1 1 1 1 2 2 2 2
820 2 2 1 2 2 1 1 2 2 2
821 2 1 1 1 1 1 2 2 2 2
822 1 2 1 1 1 1 1 2 2 2
823 2 1 1 1 1 2 1 1 2 1
824 2 2 2 1 2 2 2 2 1 2
825 2 2 1 1 1 2 1 2 2 2
826 2 2 1 1 1 1 1 2 2 2
827 2 2 1 1 2 1 1 2 2 2
828 2 1 1 1 2 1 1 2 2 2
829 2 1 1 1 1 1 2 2 2 2
830 1 2 1 1 2 1 1 2 2 2
831 1 1 1 1 1 1 1 1 2 1
832 1 1 1 1 1 1 1 2 2 2
833 2 2 1 1 1 1 2 2 2 2
834 2 1 1 1 2 1 1 1 1 2
835 2 1 1 1 1 1 2 2 2 2
836 1 1 1 1 1 1 1 2 2 2
837 1 1 1 1 2 1 1 2 2 1
838 2 1 1 1 2 1 1 1 2 2
839 1 1 2 1 1 1 1 2 2 1
840 1 2 2 2 1 1 1 2 1 2
841 1 1 1 1 1 1 1 2 1 2
842 1 2 1 1 1 1 2 2 2 2
843 1 1 1 1 1 1 1 2 2 2
844 2 2 1 1 1 2 1 2 1 2
845 1 2 1 1 1 1 1 2 2 2
846 2 2 1 2 1 1 2 2 1 2
847 1 1 1 1 1 1 1 2 1 1
848 1 1 1 1 1 1 1 2 2 2
849 1 2 1 1 1 1 1 2 2 2
850 1 1 1 1 1 1 1 1 2 1
851 1 1 1 1 1 1 1 1 1 2
852 2 1 1 1 1 1 1 2 1 2
853 2 1 1 1 1 2 2 2 1 1
854 1 2 1 1 1 1 1 1 1 2
855 1 2 1 1 1 1 1 2 2 2
856 2 1 1 1 1 1 1 2 2 2
857 1 1 1 1 1 1 1 2 1 2
858 2 2 1 2 2 1 2 2 2 2
859 2 1 1 1 2 2 1 2 2 2
860 2 2 1 1 1 1 2 2 2 2
861 1 2 1 1 2 1 1 2 2 2
862 1 2 1 1 1 1 1 2 2 2
863 2 1 1 1 1 1 2 1 2 2
864 1 1 1 1 1 1 1 2 2 1
865 2 1 1 1 1 1 1 2 1 1
866 1 1 1 1 1 1 2 2 1 2
867 2 2 1 1 1 1 2 2 2 2
868 2 1 1 1 1 1 1 2 1 2
869 2 2 1 1 1 1 1 2 1 2
870 1 2 1 1 1 2 2 2 2 2
871 2 1 2 1 1 2 2 2 2 2
872 1 1 1 1 1 1 1 2 1 2
873 2 1 1 1 1 1 2 1 2 2
874 1 1 1 1 1 1 1 1 2 1
875 2 1 1 1 1 1 1 2 2 2
876 2 1 2 2 1 1 1 1 1 2
877 1 2 1 1 1 1 2 2 2 2
878 1 1 1 1 1 2 1 2 1 2
879 1 1 1 2 1 1 1 2 1 2
880 2 2 1 1 1 1 2 2 2 2
881 1 1 1 1 1 1 1 2 1 2
882 1 2 1 1 1 2 2 2 2 2
883 2 2 1 1 1 1 1 2 2 2
884 2 1 1 1 1 1 1 2 1 2
885 1 2 1 1 1 2 1 2 2 2
886 2 1 1 1 1 1 1 2 2 2
887 1 1 1 1 1 1 1 1 1 2
888 1 1 1 1 1 1 1 1 1 1
889 1 1 1 1 1 1 1 2 2 2
890 2 2 1 1 2 2 1 2 2 2
891 1 1 1 1 1 1 1 2 2 2
892 1 1 1 1 1 1 1 2 2 2
893 1 2 1 1 1 1 1 2 2 2
894 1 1 1 2 1 1 1 2 1 2
895 2 2 1 1 2 1 2 2 1 2
896 2 2 1 1 1 1 2 2 2 2
897 1 1 1 1 1 1 1 1 1 2
898 2 1 1 1 1 1 1 2 1 1
899 2 1 1 1 1 1 1 2 2 2
900 1 1 1 1 1 1 1 2 1 2
901 2 2 1 1 1 1 2 2 1 2
902 2 1 1 1 1 1 1 2 2 2
903 2 2 1 1 1 1 2 2 2 2
904 2 2 1 1 2 2 2 2 2 2
905 2 1 1 1 1 1 1 2 1 2
906 1 1 1 1 1 1 1 2 2 2
907 1 1 1 1 1 1 1 2 2 2
908 1 1 1 1 1 1 1 2 2 2
909 2 2 1 1 2 2 1 2 2 2
910 1 1 1 2 1 1 1 2 1 2
911 2 2 1 1 2 2 2 2 2 2
912 1 1 1 1 1 1 1 2 1 1
913 2 1 1 1 1 1 2 2 1 2
914 2 1 1 1 1 1 1 2 2 2
915 1 2 2 1 1 1 1 1 2 2
916 2 1 1 1 2 1 2 2 2 2
917 2 1 1 1 1 2 2 2 2 2
918 2 1 1 1 1 1 1 2 2 2
919 1 1 1 1 1 1 1 2 2 2
920 1 2 1 1 1 2 1 1 2 2
921 1 2 1 1 2 2 1 2 2 2
922 2 1 1 1 1 1 1 1 2 1
923 2 1 1 2 1 2 1 2 1 2
924 1 2 1 1 2 1 1 1 2 2
925 1 1 1 1 1 1 1 1 2 2
926 2 1 1 1 2 2 1 2 2 2
927 2 2 1 1 1 1 2 2 2 1
928 1 1 1 1 1 1 1 1 1 2
929 2 2 1 1 1 1 1 2 2 1
930 1 1 1 1 1 1 1 1 2 2
931 1 1 1 1 1 1 1 2 2 2
932 2 1 1 1 2 2 1 2 2 2
933 1 1 2 2 1 1 1 2 1 2
934 1 1 1 1 1 1 1 2 1 2
935 2 2 1 1 1 1 2 2 1 2
936 2 2 1 1 1 1 1 2 1 2
937 1 1 1 1 2 2 1 2 2 2
938 1 1 1 1 1 1 1 1 1 1
939 2 1 2 2 1 1 1 1 1 2
940 1 2 1 1 1 2 1 2 2 2
941 2 1 1 1 1 1 1 2 1 2
942 2 1 1 1 2 1 1 1 2 2
943 2 2 1 1 1 1 2 2 2 2
944 1 1 1 1 1 2 1 1 2 2
945 1 1 1 1 1 1 1 2 1 2
946 1 1 1 1 1 2 1 2 2 2
947 1 1 1 1 1 1 2 2 2 2
948 2 2 1 1 1 1 2 2 1 2
949 1 1 1 1 1 2 1 1 1 2
950 1 1 1 2 1 1 1 2 2 2
951 1 1 1 1 1 1 1 1 1 2
952 2 1 1 1 1 1 1 2 2 2
953 2 2 1 1 2 2 2 2 2 2
954 2 1 1 1 1 1 1 1 2 2
955 2 1 2 1 1 1 1 2 2 2
956 2 1 1 1 1 1 1 2 2 2
957 1 2 1 1 2 1 1 2 2 2
958 2 2 1 1 1 1 1 2 2 2
959 2 1 1 1 1 1 1 2 2 2
960 2 1 1 1 1 1 1 2 2 2
961 2 1 1 1 1 1 1 2 2 2
962 2 1 1 1 1 1 1 2 2 2
963 1 1 1 1 1 1 1 2 1 2
964 1 1 1 1 1 1 1 1 2 2
965 1 2 1 1 1 1 1 2 2 2
966 2 1 1 1 1 2 1 2 2 2
967 2 1 1 1 1 2 1 1 1 2
968 2 1 1 1 2 1 1 2 2 2
969 1 1 1 1 1 1 1 1 1 1
970 1 1 1 1 1 1 1 2 1 2
971 1 1 1 1 1 2 1 2 1 2
972 2 1 1 1 1 1 1 1 1 2
973 1 2 1 1 1 1 2 2 1 2
974 1 1 1 1 1 1 1 2 2 2
975 2 2 1 1 1 1 1 2 2 2
976 2 1 1 1 1 2 2 2 2 2
977 2 1 2 1 1 1 1 2 1 2
978 1 2 1 1 1 1 2 1 1 2
979 1 1 1 2 1 1 1 2 1 2
980 2 2 1 1 2 1 2 1 1 1
981 1 1 1 1 1 1 1 2 2 2
982 1 1 1 2 2 1 1 1 1 2
983 2 2 1 1 1 2 1 2 2 2
984 2 1 1 1 2 2 1 1 1 2
985 2 2 1 1 2 1 2 2 2 2
986 1 1 1 1 1 1 1 2 1 2
987 2 1 1 1 1 2 1 1 1 2
988 2 2 1 1 1 1 1 2 2 2
989 2 1 1 1 1 1 1 2 2 2
990 1 1 1 1 1 2 1 2 2 1
991 1 2 1 1 1 2 2 2 2 2
992 2 1 1 1 1 1 1 1 2 2
993 1 1 1 1 1 1 1 2 1 2
994 1 1 1 1 1 1 1 2 2 1
995 2 2 2 2 1 1 2 1 2 2
996 1 1 1 1 1 1 1 1 2 2
997 1 1 1 1 1 1 1 1 2 2
998 2 1 1 1 2 2 1 2 2 2
999 1 1 2 2 1 1 1 2 1 2
1000 1 2 1 1 1 1 1 2 2 2
1001 1 1 1 1 1 1 1 2 1 2
1002 2 2 1 1 1 1 2 2 2 2
1003 2 2 1 1 1 1 2 2 2 2
1004 1 1 1 2 1 1 1 1 2 2
1005 1 1 1 1 1 1 1 2 2 2
1006 1 2 1 1 1 2 1 2 2 2
1007 2 1 1 1 1 1 1 1 2 2
1008 2 1 1 1 1 1 2 2 2 2
1009 1 2 1 1 1 1 1 2 2 2
1010 2 2 1 1 1 1 1 2 2 2
1011 1 1 1 1 2 1 1 2 2 2
1012 2 1 2 1 2 2 1 2 2 2
1013 2 1 1 2 2 1 1 2 2 2
1014 2 2 2 2 2 2 2 2 2 2
1015 2 1 1 1 1 2 1 1 2 2
1016 2 1 1 1 2 1 2 1 1 2
1017 2 2 1 1 1 1 2 2 1 2
1018 2 1 1 1 1 2 1 1 1 2
1019 2 1 1 1 1 1 1 2 1 2
1020 1 1 1 1 1 1 1 2 2 2
1021 2 1 1 1 2 2 1 2 2 2
1022 2 1 1 1 1 1 1 2 1 2
1023 1 2 1 1 1 1 1 2 2 2
1024 2 1 1 1 1 2 2 2 2 2
1025 2 1 1 1 1 1 2 2 2 2
1026 1 1 1 1 1 1 1 1 1 2
1027 1 1 1 1 1 1 1 2 1 2
1028 1 2 1 1 1 1 1 2 2 2
1029 2 1 1 1 1 1 1 2 1 2
1030 2 2 1 1 1 1 1 2 2 2
1031 1 1 1 1 1 1 1 2 2 2
1032 2 2 2 1 2 1 2 2 2 2
1033 1 2 1 1 1 1 1 2 2 2
1034 1 1 1 1 1 2 2 2 2 2
1035 1 2 1 1 1 1 1 2 1 2
1036 2 1 1 1 1 1 1 2 2 2
1037 2 1 1 1 1 1 1 2 2 2
1038 2 1 1 1 1 1 1 2 2 2
1039 2 1 1 1 1 1 1 2 2 2
1040 1 1 1 1 2 1 1 2 2 2
1041 2 1 1 1 1 1 1 1 1 2
1042 1 1 1 1 1 2 1 2 2 2
1043 2 1 1 2 2 1 1 2 2 2
1044 2 2 1 1 1 1 1 2 2 2
1045 2 2 1 1 1 1 1 2 2 2
1046 1 1 1 1 1 1 1 1 1 2
1047 2 1 1 1 1 1 1 1 2 1
1048 1 2 1 1 1 1 2 2 2 2
1049 2 1 1 1 1 2 1 2 2 2
1050 2 1 2 1 1 1 1 1 1 2
1051 2 2 1 1 1 2 2 2 1 2
1052 2 2 1 1 1 1 1 2 2 2
1053 2 2 1 1 1 1 1 2 2 2
1054 2 2 1 2 1 2 2 2 2 2
1055 1 1 1 1 1 1 1 2 1 2
1056 2 2 2 1 1 2 1 2 2 2
1057 2 1 1 1 1 1 1 1 1 2
1058 1 1 1 1 1 1 1 2 2 2
1059 1 1 2 1 1 1 1 1 2 2
1060 1 1 1 1 1 1 1 2 1 2
1061 1 1 2 1 1 1 2 2 1 2
1062 2 1 1 1 1 1 1 1 2 2
1063 1 2 1 1 2 2 1 2 2 2
1064 2 1 1 1 1 2 1 2 2 2
1065 1 2 1 2 1 1 1 2 2 2
1066 2 1 1 1 1 2 1 2 2 2
1067 2 2 1 2 2 2 2 2 2 2
1068 1 2 1 1 1 1 1 1 1 1
1069 2 1 1 1 1 1 1 2 2 2
1070 2 1 1 1 1 1 1 2 2 2
1071 2 1 1 1 1 1 1 2 2 2
1072 2 2 1 1 2 1 1 2 2 2
1073 2 2 1 1 1 1 1 1 2 2
1074 2 2 2 2 1 2 2 1 2 2
1075 2 2 1 1 1 2 2 2 2 2
1076 1 1 1 1 1 2 1 2 2 2
1077 2 2 1 1 1 1 1 2 2 2
1078 2 1 1 1 1 1 1 2 1 1
1079 1 1 2 1 1 2 1 2 2 2
1080 2 1 1 1 1 1 2 2 1 2
1081 2 1 1 1 2 2 1 2 2 2
1082 1 1 1 1 1 1 1 2 1 1
1083 2 2 1 1 1 1 2 2 2 2
1084 2 1 1 1 1 1 1 2 2 2
1085 1 1 1 1 1 1 1 2 1 2
1086 2 2 1 1 1 1 1 2 1 2
1087 2 2 1 1 1 2 1 2 2 1
1088 2 2 1 2 1 2 1 2 2 2
1089 2 1 1 1 2 1 2 2 1 2
1090 2 1 1 2 1 1 1 1 1 2
1091 1 1 1 1 2 1 1 2 2 2
1092 1 2 1 1 1 2 1 2 2 2
1093 2 1 1 1 1 1 1 2 1 2
1094 2 1 1 1 1 1 1 2 1 1
1095 2 2 1 1 2 2 2 2 2 2
1096 2 1 1 1 1 1 1 1 1 2
1097 2 1 1 1 1 2 1 2 2 2
1098 2 1 1 2 1 1 1 2 1 2
1099 2 2 1 1 1 1 1 2 1 2
1100 2 1 1 1 1 1 1 1 1 2
1101 2 2 1 1 1 2 1 2 2 2
1102 1 2 2 2 1 1 1 2 2 2
1103 2 1 1 1 1 1 1 2 2 2
1104 1 1 1 1 2 2 1 1 2 2
1105 2 1 1 1 1 1 2 2 1 2
1106 2 2 1 1 1 1 2 2 1 2
1107 2 2 1 1 2 1 1 2 2 2
1108 2 2 2 1 2 2 2 2 2 2
1109 1 1 1 1 1 1 1 2 1 2
1110 1 1 1 1 1 1 2 2 1 2
1111 2 1 1 2 1 1 1 1 2 2
1112 1 2 1 1 1 1 1 2 2 2
1113 1 1 1 1 1 1 1 2 2 1
1114 2 1 1 1 1 1 1 2 2 2
1115 2 1 1 1 1 1 2 2 1 2
1116 1 1 1 2 1 1 2 1 2 2
1117 2 1 1 1 1 1 1 2 2 2
1118 2 1 1 1 1 1 1 1 1 2
1119 1 1 1 1 1 2 2 2 2 2
1120 2 1 1 1 1 2 1 2 1 2
1121 1 1 1 2 1 1 2 2 2 2
1122 2 1 1 1 1 1 1 2 1 2
1123 1 1 1 1 1 1 1 2 1 2
1124 1 1 1 1 1 1 2 2 2 2
1125 1 1 1 1 2 1 1 1 2 1
1126 2 1 1 1 1 2 1 2 2 2
1127 2 1 1 1 1 2 1 2 2 2
1128 1 1 1 1 1 1 1 1 1 2
1129 2 2 1 2 1 1 2 2 2 2
1130 2 1 1 1 2 1 1 2 2 2
1131 1 1 1 1 1 2 1 2 2 2
1132 1 1 1 1 1 1 2 2 2 2
1133 1 1 1 1 1 1 1 2 2 2
1134 2 1 1 1 1 2 2 1 1 2
1135 1 1 1 1 2 1 1 2 2 2
1136 2 1 1 1 1 1 1 1 2 2
1137 1 1 1 1 1 1 1 2 1 2
1138 2 1 1 1 1 1 1 2 1 2
1139 1 1 1 1 1 1 1 2 1 1
1140 2 1 2 1 2 2 1 2 2 2
1141 1 2 1 1 1 1 1 2 1 2
1142 2 1 1 2 1 1 1 2 2 2
1143 2 1 1 1 1 2 1 2 2 2
1144 1 1 1 1 1 1 1 2 2 2
1145 2 1 1 1 1 1 2 2 2 2
1146 2 2 1 1 1 2 1 2 2 2
1147 1 1 1 1 1 1 1 1 1 2
1148 2 1 1 1 1 1 2 2 1 2
1149 1 1 1 1 2 1 1 2 2 2
1150 2 2 1 1 1 2 2 2 1 2
1151 2 1 1 2 1 2 1 2 2 2
1152 1 1 1 1 1 1 1 2 2 2
1153 1 2 1 2 1 1 2 2 1 2
1154 2 2 2 1 2 2 1 2 2 2
1155 1 1 1 1 1 2 1 2 2 2
1156 1 1 1 1 1 1 1 1 2 2
1157 1 1 1 1 1 1 1 2 2 2
1158 2 2 1 1 1 1 1 2 2 2
1159 1 1 1 1 2 2 1 2 2 2
1160 1 1 1 1 1 1 1 2 2 2
1161 2 2 1 1 1 1 1 2 2 2
1162 2 1 1 1 1 1 1 1 1 2
1163 2 1 1 1 1 1 1 2 2 2
1164 1 1 1 2 2 1 1 1 1 1
1165 2 1 1 1 1 2 2 2 2 2
1166 2 2 1 1 2 2 1 2 2 2
1167 1 2 1 1 1 1 1 2 2 2
1168 1 1 1 1 2 1 1 1 1 2
1169 2 1 1 2 1 2 1 2 2 2
1170 2 2 1 1 1 1 2 2 2 2
1171 1 1 1 1 1 1 1 1 1 2
1172 1 1 1 1 1 1 1 2 1 1
1173 2 2 1 1 1 2 1 2 2 2
1174 1 2 1 1 1 1 1 2 2 2
1175 2 1 1 1 1 1 1 2 2 2
1176 1 1 1 1 1 2 2 1 1 2
1177 1 2 2 1 2 2 2 2 2 2
1178 1 2 1 1 2 1 2 2 2 2
1179 1 1 1 1 1 1 2 2 1 2
1180 2 2 1 1 2 1 1 2 2 2
1181 2 1 1 1 1 1 2 2 1 2
1182 2 2 1 1 1 2 2 2 1 2
1183 2 2 1 2 1 1 2 2 1 2
1184 2 2 1 1 2 2 1 1 2 2
1185 2 1 1 1 1 1 1 2 2 1
1186 1 1 1 1 1 1 1 2 1 2
1187 2 1 2 1 1 1 1 2 2 2
1188 1 1 1 1 1 1 1 2 1 2
1189 2 1 1 1 1 1 1 2 1 2
1190 2 1 1 1 1 1 1 2 1 2
1191 2 1 1 1 2 1 1 1 2 2
1192 2 1 1 1 2 1 2 2 2 2
1193 2 1 1 1 1 2 1 2 1 2
1194 1 1 2 1 1 1 1 2 2 2
1195 2 1 1 2 1 2 1 2 2 2
1196 2 1 1 1 1 1 1 2 1 2
1197 2 1 1 1 1 1 1 2 1 2
1198 2 1 1 1 1 1 1 1 1 2
1199 1 2 1 1 1 1 1 1 1 2
1200 1 1 1 1 1 1 1 1 2 2
1201 1 1 1 2 1 1 1 2 1 2
1202 2 1 1 1 1 1 2 1 1 2
1203 2 1 1 1 2 1 1 2 2 2
1204 1 1 1 1 1 1 1 1 1 1
1205 2 1 1 1 1 1 1 1 2 2
1206 2 2 1 1 1 2 1 2 2 2
1207 1 1 1 1 1 2 1 1 2 2
1208 1 1 1 1 1 1 1 2 2 2
1209 2 2 1 1 1 1 1 2 2 2
1210 1 1 1 2 1 1 1 2 1 2
1211 1 1 1 1 2 2 2 2 2 2
1212 2 1 2 1 2 1 1 2 2 2
1213 2 2 1 1 1 1 2 2 2 2
1214 1 1 1 1 1 1 1 1 1 1
1215 1 2 1 1 1 2 1 2 1 2
1216 1 2 1 1 1 1 1 2 2 1
1217 2 2 1 1 1 1 1 2 1 2
1218 2 2 2 1 2 1 2 2 2 2
1219 1 1 1 1 2 1 2 2 2 2
1220 2 1 2 1 2 2 2 2 1 2
1221 1 2 1 1 1 2 1 2 2 2
1222 1 1 1 1 2 1 1 1 1 1
1223 1 1 1 1 1 1 1 2 1 2
1224 1 2 2 1 1 1 1 2 1 2
1225 2 1 1 1 1 1 1 2 1 2
1226 1 1 1 1 1 1 2 2 1 2
1227 2 1 1 1 1 1 1 1 1 2
1228 1 1 1 1 1 1 1 2 1 1
1229 2 2 1 1 1 2 2 2 2 2
1230 2 2 1 1 1 2 1 2 1 2
1231 2 1 1 1 1 1 1 1 1 2
1232 2 1 1 1 1 1 1 2 1 2
1233 1 1 1 1 1 1 1 1 1 2
1234 1 1 1 1 1 1 1 2 2 2
1235 1 1 1 1 1 1 1 1 1 1
1236 2 1 1 1 1 1 1 2 1 2
1237 1 1 1 1 1 1 1 2 2 2
1238 2 1 1 1 1 1 1 1 2 2
1239 2 1 1 1 1 1 1 2 2 2
1240 1 1 1 2 1 1 1 2 2 2
1241 2 1 1 1 1 1 1 2 2 2
1242 2 1 1 1 1 1 1 1 2 2
1243 1 2 1 1 2 2 2 2 2 2
1244 2 1 1 1 1 2 1 2 2 2
1245 2 1 1 1 1 1 1 2 1 1
1246 1 1 1 1 1 1 1 2 2 2
